product,week_start,sales
3147,2022-02-07,0
3149,2022-02-07,0
3152,2022-02-07,0
3153,2022-02-07,7
3155,2022-02-07,252
3156,2022-02-07,0
3157,2022-02-07,28
3159,2022-02-07,0
3160,2022-02-07,8
3162,2022-02-07,0
3166,2022-02-07,1
3167,2022-02-07,0
3168,2022-02-07,3
3169,2022-02-07,3
3170,2022-02-07,19
3172,2022-02-07,0
3173,2022-02-07,0
3174,2022-02-07,5
3175,2022-02-07,0
3189,2022-02-07,0
3194,2022-02-07,0
3197,2022-02-07,2
3200,2022-02-07,5
3216,2022-02-07,2
3217,2022-02-07,0
3232,2022-02-07,0
3239,2022-02-07,6
3240,2022-02-07,0
3255,2022-02-07,0
3256,2022-02-07,1
3258,2022-02-07,0
3260,2022-02-07,0
3261,2022-02-07,0
3262,2022-02-07,0
3264,2022-02-07,1
3265,2022-02-07,40
3268,2022-02-07,9
3270,2022-02-07,4
3271,2022-02-07,0
3280,2022-02-07,0
3283,2022-02-07,0
3284,2022-02-07,5
3304,2022-02-07,0
3307,2022-02-07,18
3312,2022-02-07,0
3317,2022-02-07,9
3344,2022-02-07,0
3351,2022-02-07,25
3357,2022-02-07,0
3401,2022-02-07,0
3405,2022-02-07,0
3410,2022-02-07,0
3414,2022-02-07,0
3417,2022-02-07,0
3421,2022-02-07,1
3440,2022-02-07,7
3443,2022-02-07,0
3446,2022-02-07,0
3480,2022-02-07,6
3481,2022-02-07,0
3482,2022-02-07,2
3483,2022-02-07,0
3486,2022-02-07,0
3491,2022-02-07,0
3492,2022-02-07,0
3496,2022-02-07,0
3502,2022-02-07,1
3506,2022-02-07,0
3511,2022-02-07,0
3516,2022-02-07,0
3518,2022-02-07,12
3520,2022-02-07,5
3521,2022-02-07,36
3527,2022-02-07,0
3543,2022-02-07,0
3547,2022-02-07,0
3548,2022-02-07,0
3560,2022-02-07,1
3570,2022-02-07,1
3571,2022-02-07,5
3574,2022-02-07,0
3575,2022-02-07,3
3576,2022-02-07,3
3579,2022-02-07,0
3580,2022-02-07,0
3582,2022-02-07,28
3584,2022-02-07,0
3585,2022-02-07,4
3595,2022-02-07,0
3597,2022-02-07,1
3598,2022-02-07,3
3605,2022-02-07,4
3607,2022-02-07,0
3612,2022-02-07,0
3615,2022-02-07,11
3617,2022-02-07,1
3624,2022-02-07,0
3626,2022-02-07,0
3639,2022-02-07,0
3659,2022-02-07,0
3660,2022-02-07,0
3668,2022-02-07,68
3671,2022-02-07,0
3672,2022-02-07,3
3674,2022-02-07,1
3676,2022-02-07,0
3686,2022-02-07,7
3689,2022-02-07,0
3690,2022-02-07,3
3691,2022-02-07,0
3701,2022-02-07,78
3702,2022-02-07,17
3703,2022-02-07,0
3708,2022-02-07,12
3714,2022-02-07,1
3715,2022-02-07,0
3717,2022-02-07,0
3718,2022-02-07,0
3719,2022-02-07,0
3720,2022-02-07,1
3726,2022-02-07,0
3737,2022-02-07,0
3738,2022-02-07,0
3740,2022-02-07,10
3748,2022-02-07,0
3760,2022-02-07,3
3762,2022-02-07,5
3763,2022-02-07,0
3764,2022-02-07,0
3765,2022-02-07,0
3767,2022-02-07,10
3776,2022-02-07,0
3785,2022-02-07,12
3793,2022-02-07,6
3794,2022-02-07,2
3796,2022-02-07,0
3797,2022-02-07,9
3798,2022-02-07,2
3799,2022-02-07,0
3800,2022-02-07,12
3801,2022-02-07,0
3802,2022-02-07,0
3803,2022-02-07,0
3804,2022-02-07,5
3808,2022-02-07,2
3810,2022-02-07,2
3814,2022-02-07,0
3819,2022-02-07,5
3820,2022-02-07,100
3824,2022-02-07,5
3825,2022-02-07,37
3826,2022-02-07,0
3829,2022-02-07,1
3831,2022-02-07,1
3834,2022-02-07,0
3835,2022-02-07,3
3836,2022-02-07,1
3837,2022-02-07,1
3838,2022-02-07,23
3840,2022-02-07,1
3844,2022-02-07,0
3849,2022-02-07,0
3853,2022-02-07,0
3857,2022-02-07,0
3863,2022-02-07,0
3864,2022-02-07,0
3866,2022-02-07,43
3875,2022-02-07,0
3876,2022-02-07,2
3880,2022-02-07,0
3883,2022-02-07,0
3884,2022-02-07,1
3885,2022-02-07,28
3888,2022-02-07,0
3890,2022-02-07,1
3891,2022-02-07,0
3895,2022-02-07,10
3901,2022-02-07,0
3902,2022-02-07,1
3903,2022-02-07,1
3904,2022-02-07,8
3906,2022-02-07,0
3907,2022-02-07,2
3918,2022-02-07,0
3922,2022-02-07,9
3924,2022-02-07,32
3925,2022-02-07,4
3926,2022-02-07,0
3927,2022-02-07,52
3929,2022-02-07,71
3930,2022-02-07,57
3931,2022-02-07,5
3932,2022-02-07,0
3933,2022-02-07,0
3946,2022-02-07,0
3953,2022-02-07,10
3954,2022-02-07,0
3956,2022-02-07,72
3958,2022-02-07,0
3960,2022-02-07,4
3961,2022-02-07,4
3962,2022-02-07,4
3964,2022-02-07,0
3966,2022-02-07,0
3967,2022-02-07,25
3968,2022-02-07,23
3969,2022-02-07,2
3970,2022-02-07,11
3971,2022-02-07,0
3972,2022-02-07,5
3973,2022-02-07,5
3979,2022-02-07,5
3987,2022-02-07,0
3988,2022-02-07,21
3989,2022-02-07,6
3995,2022-02-07,0
4017,2022-02-07,0
4029,2022-02-07,1
4035,2022-02-07,0
4048,2022-02-07,16
4053,2022-02-07,0
4057,2022-02-07,0
4058,2022-02-07,1
4059,2022-02-07,0
4074,2022-02-07,0
4087,2022-02-07,2
4091,2022-02-07,0
4096,2022-02-07,0
4097,2022-02-07,22
4101,2022-02-07,0
4110,2022-02-07,8
4111,2022-02-07,0
4117,2022-02-07,0
4118,2022-02-07,7
4119,2022-02-07,2
4124,2022-02-07,0
4131,2022-02-07,0
4136,2022-02-07,0
4139,2022-02-07,14
4149,2022-02-07,0
4151,2022-02-07,0
4152,2022-02-07,9
4154,2022-02-07,0
4155,2022-02-07,0
4156,2022-02-07,0
4157,2022-02-07,0
4161,2022-02-07,1
4162,2022-02-07,0
4163,2022-02-07,0
4164,2022-02-07,1
4165,2022-02-07,0
4168,2022-02-07,0
4169,2022-02-07,0
4173,2022-02-07,2
4180,2022-02-07,0
4186,2022-02-07,6
4188,2022-02-07,0
4189,2022-02-07,0
4198,2022-02-07,6
4199,2022-02-07,40
4201,2022-02-07,1
4202,2022-02-07,0
4207,2022-02-07,15
4208,2022-02-07,11
4211,2022-02-07,7
4212,2022-02-07,2
4215,2022-02-07,4
4218,2022-02-07,4
4219,2022-02-07,0
4221,2022-02-07,0
4222,2022-02-07,0
4224,2022-02-07,26
4231,2022-02-07,0
4233,2022-02-07,9
4235,2022-02-07,0
4236,2022-02-07,0
4238,2022-02-07,5
4244,2022-02-07,0
4247,2022-02-07,21
4248,2022-02-07,2
4249,2022-02-07,1
4250,2022-02-07,0
4251,2022-02-07,25
4257,2022-02-07,24
4258,2022-02-07,12
4261,2022-02-07,98
4262,2022-02-07,14
4264,2022-02-07,1
4266,2022-02-07,2
4269,2022-02-07,2
4270,2022-02-07,3
4273,2022-02-07,2
4274,2022-02-07,0
4275,2022-02-07,6
4276,2022-02-07,18
4278,2022-02-07,30
4279,2022-02-07,4
4287,2022-02-07,0
4293,2022-02-07,0
4296,2022-02-07,2
4305,2022-02-07,0
4316,2022-02-07,5
4327,2022-02-07,0
4329,2022-02-07,0
4334,2022-02-07,5
4336,2022-02-07,20
4343,2022-02-07,7
4344,2022-02-07,7
4352,2022-02-07,4
4353,2022-02-07,6
4354,2022-02-07,0
4362,2022-02-07,1
4373,2022-02-07,0
4374,2022-02-07,0
4376,2022-02-07,0
4377,2022-02-07,0
4378,2022-02-07,0
4379,2022-02-07,0
4380,2022-02-07,0
4381,2022-02-07,0
4382,2022-02-07,0
4384,2022-02-07,39
4385,2022-02-07,2
4387,2022-02-07,2
4395,2022-02-07,0
4400,2022-02-07,0
4402,2022-02-07,5
4403,2022-02-07,0
4405,2022-02-07,3
4408,2022-02-07,0
4422,2022-02-07,0
4424,2022-02-07,13
4426,2022-02-07,4
4430,2022-02-07,62
4431,2022-02-07,1
4439,2022-02-07,10
4442,2022-02-07,0
4443,2022-02-07,0
4447,2022-02-07,1
4450,2022-02-07,0
4451,2022-02-07,0
4454,2022-02-07,0
4466,2022-02-07,22
4477,2022-02-07,1
4480,2022-02-07,2
4484,2022-02-07,51
4494,2022-02-07,30
4496,2022-02-07,2
4498,2022-02-07,8
4499,2022-02-07,0
4500,2022-02-07,1
4501,2022-02-07,0
4502,2022-02-07,0
4503,2022-02-07,1
4505,2022-02-07,0
4507,2022-02-07,0
4511,2022-02-07,41
4516,2022-02-07,9
4521,2022-02-07,4
4526,2022-02-07,4
4527,2022-02-07,0
4528,2022-02-07,0
4529,2022-02-07,0
4530,2022-02-07,0
4531,2022-02-07,0
4532,2022-02-07,9
4537,2022-02-07,0
4538,2022-02-07,0
4539,2022-02-07,15
4543,2022-02-07,0
4547,2022-02-07,0
4553,2022-02-07,0
4560,2022-02-07,10
4562,2022-02-07,9
4564,2022-02-07,0
4566,2022-02-07,0
4567,2022-02-07,4
4568,2022-02-07,0
4569,2022-02-07,0
4573,2022-02-07,0
4580,2022-02-07,0
4587,2022-02-07,6
4592,2022-02-07,0
4596,2022-02-07,4
4600,2022-02-07,0
4610,2022-02-07,0
4611,2022-02-07,0
4614,2022-02-07,0
4615,2022-02-07,0
4629,2022-02-07,2
4630,2022-02-07,14
4633,2022-02-07,0
4634,2022-02-07,0
4637,2022-02-07,0
4642,2022-02-07,3
4650,2022-02-07,0
4651,2022-02-07,0
4655,2022-02-07,2
4658,2022-02-07,7
4659,2022-02-07,9
4660,2022-02-07,0
4661,2022-02-07,25
4665,2022-02-07,10
4666,2022-02-07,16
4667,2022-02-07,1
4670,2022-02-07,0
4673,2022-02-07,3
4674,2022-02-07,3
4699,2022-02-07,4
4704,2022-02-07,0
4705,2022-02-07,5
4707,2022-02-07,0
4708,2022-02-07,0
4711,2022-02-07,0
4712,2022-02-07,0
4713,2022-02-07,0
4714,2022-02-07,1
4717,2022-02-07,4
4718,2022-02-07,3
4719,2022-02-07,3
4723,2022-02-07,0
4724,2022-02-07,0
4725,2022-02-07,0
4726,2022-02-07,0
4728,2022-02-07,0
4730,2022-02-07,0
4755,2022-02-07,0
4765,2022-02-07,0
4768,2022-02-07,55
4769,2022-02-07,0
4771,2022-02-07,0
4773,2022-02-07,0
4775,2022-02-07,0
4777,2022-02-07,5
4780,2022-02-07,0
4787,2022-02-07,0
4789,2022-02-07,8
4799,2022-02-07,0
4804,2022-02-07,0
4812,2022-02-07,0
4814,2022-02-07,0
4816,2022-02-07,0
4818,2022-02-07,2
4819,2022-02-07,0
4824,2022-02-07,0
4826,2022-02-07,0
4828,2022-02-07,3
4830,2022-02-07,0
4831,2022-02-07,0
4832,2022-02-07,0
4833,2022-02-07,0
4836,2022-02-07,0
4837,2022-02-07,0
4839,2022-02-07,0
4843,2022-02-07,0
4845,2022-02-07,0
4859,2022-02-07,0
4862,2022-02-07,0
4863,2022-02-07,0
4867,2022-02-07,1
4889,2022-02-07,0
4890,2022-02-07,0
4892,2022-02-07,0
4902,2022-02-07,19
4904,2022-02-07,24
4911,2022-02-07,0
4926,2022-02-07,0
4927,2022-02-07,0
4929,2022-02-07,0
4938,2022-02-07,0
4942,2022-02-07,0
4943,2022-02-07,0
4946,2022-02-07,3
4950,2022-02-07,3
4951,2022-02-07,3
4957,2022-02-07,0
4964,2022-02-07,0
4973,2022-02-07,0
4974,2022-02-07,0
4975,2022-02-07,0
4976,2022-02-07,1
4977,2022-02-07,0
4979,2022-02-07,1
4980,2022-02-07,0
4984,2022-02-07,0
4990,2022-02-07,0
4994,2022-02-07,0
4995,2022-02-07,0
4997,2022-02-07,0
5000,2022-02-07,0
5004,2022-02-07,0
5010,2022-02-07,7
5012,2022-02-07,7
5014,2022-02-07,7
5018,2022-02-07,0
5019,2022-02-07,7
5021,2022-02-07,2
5028,2022-02-07,0
5030,2022-02-07,6
5031,2022-02-07,0
5033,2022-02-07,0
5034,2022-02-07,0
5037,2022-02-07,0
5040,2022-02-07,0
5041,2022-02-07,14
5046,2022-02-07,0
5047,2022-02-07,0
5051,2022-02-07,0
5055,2022-02-07,14
5059,2022-02-07,0
5064,2022-02-07,7
5065,2022-02-07,7
5066,2022-02-07,0
5069,2022-02-07,4
5070,2022-02-07,0
5071,2022-02-07,0
5072,2022-02-07,0
5075,2022-02-07,0
5076,2022-02-07,0
5077,2022-02-07,0
5079,2022-02-07,0
5082,2022-02-07,0
5083,2022-02-07,0
5086,2022-02-07,0
5088,2022-02-07,0
5091,2022-02-07,0
5094,2022-02-07,0
5097,2022-02-07,0
5102,2022-02-07,0
5104,2022-02-07,0
5105,2022-02-07,0
5112,2022-02-07,0
5123,2022-02-07,0
5126,2022-02-07,0
5128,2022-02-07,0
5131,2022-02-07,0
5134,2022-02-07,0
5136,2022-02-07,0
5137,2022-02-07,0
5141,2022-02-07,0
5142,2022-02-07,0
5143,2022-02-07,0
5144,2022-02-07,0
5145,2022-02-07,0
5146,2022-02-07,0
5147,2022-02-07,0
5148,2022-02-07,0
5149,2022-02-07,0
5155,2022-02-07,0
5160,2022-02-07,0
5163,2022-02-07,0
5164,2022-02-07,0
5176,2022-02-07,0
5177,2022-02-07,0
5178,2022-02-07,0
5185,2022-02-07,0
5193,2022-02-07,0
5203,2022-02-07,0
5206,2022-02-07,0
5207,2022-02-07,0
5216,2022-02-07,0
5217,2022-02-07,0
5219,2022-02-07,0
5220,2022-02-07,0
5222,2022-02-07,0
5223,2022-02-07,0
5224,2022-02-07,0
5225,2022-02-07,0
5227,2022-02-07,0
5228,2022-02-07,0
5232,2022-02-07,0
5246,2022-02-07,0
5255,2022-02-07,0
5261,2022-02-07,0
5262,2022-02-07,0
5267,2022-02-07,0
5270,2022-02-07,0
5271,2022-02-07,0
5273,2022-02-07,0
5274,2022-02-07,0
5282,2022-02-07,0
5284,2022-02-07,0
5301,2022-02-07,0
5308,2022-02-07,0
5310,2022-02-07,0
5317,2022-02-07,0
5321,2022-02-07,0
5325,2022-02-07,0
5329,2022-02-07,0
5330,2022-02-07,0
5333,2022-02-07,0
5339,2022-02-07,0
5341,2022-02-07,0
5345,2022-02-07,0
5348,2022-02-07,0
5366,2022-02-07,0
5401,2022-02-07,0
5403,2022-02-07,0
5404,2022-02-07,0
5409,2022-02-07,0
5415,2022-02-07,0
5427,2022-02-07,0
5428,2022-02-07,0
5436,2022-02-07,0
5454,2022-02-07,0
5456,2022-02-07,0
5477,2022-02-07,0
5484,2022-02-07,0
5532,2022-02-07,0
6267,2022-02-07,0
155,2022-02-14,0
156,2022-02-14,0
166,2022-02-14,0
242,2022-02-14,0
300,2022-02-14,0
317,2022-02-14,28
337,2022-02-14,0
359,2022-02-14,24
362,2022-02-14,0
372,2022-02-14,0
416,2022-02-14,0
453,2022-02-14,0
466,2022-02-14,0
479,2022-02-14,22
527,2022-02-14,0
532,2022-02-14,4
557,2022-02-14,0
574,2022-02-14,9
576,2022-02-14,1
578,2022-02-14,2
579,2022-02-14,0
580,2022-02-14,1
581,2022-02-14,0
590,2022-02-14,0
591,2022-02-14,1
605,2022-02-14,0
608,2022-02-14,0
694,2022-02-14,25
706,2022-02-14,1
707,2022-02-14,0
735,2022-02-14,20
846,2022-02-14,0
847,2022-02-14,0
852,2022-02-14,1
912,2022-02-14,0
916,2022-02-14,0
956,2022-02-14,1
970,2022-02-14,1
971,2022-02-14,8
975,2022-02-14,0
1031,2022-02-14,1
1033,2022-02-14,3
1035,2022-02-14,2
1038,2022-02-14,3
1041,2022-02-14,0
1042,2022-02-14,4
1053,2022-02-14,5
1059,2022-02-14,1
1067,2022-02-14,16
1101,2022-02-14,7
1102,2022-02-14,0
1103,2022-02-14,2
1105,2022-02-14,3
1107,2022-02-14,0
1108,2022-02-14,0
1109,2022-02-14,0
1118,2022-02-14,3
1139,2022-02-14,0
1140,2022-02-14,0
1168,2022-02-14,12
1169,2022-02-14,0
1178,2022-02-14,1
1193,2022-02-14,0
1202,2022-02-14,0
1241,2022-02-14,0
1248,2022-02-14,0
1250,2022-02-14,2
1287,2022-02-14,0
1288,2022-02-14,0
1289,2022-02-14,0
1304,2022-02-14,24
1305,2022-02-14,25
1306,2022-02-14,0
1336,2022-02-14,35
1866,2022-02-14,0
1867,2022-02-14,0
1899,2022-02-14,0
1900,2022-02-14,0
1902,2022-02-14,0
1917,2022-02-14,0
1918,2022-02-14,0
1939,2022-02-14,5
1960,2022-02-14,0
1993,2022-02-14,0
2030,2022-02-14,0
2048,2022-02-14,0
2071,2022-02-14,0
2097,2022-02-14,0
2098,2022-02-14,0
2099,2022-02-14,0
2101,2022-02-14,0
2102,2022-02-14,0
2103,2022-02-14,0
2117,2022-02-14,0
2122,2022-02-14,0
2126,2022-02-14,22
2138,2022-02-14,7
2142,2022-02-14,0
2158,2022-02-14,0
2163,2022-02-14,27
2166,2022-02-14,0
2177,2022-02-14,0
2178,2022-02-14,7
2184,2022-02-14,0
2190,2022-02-14,0
2191,2022-02-14,0
2193,2022-02-14,2
2227,2022-02-14,0
2251,2022-02-14,3
2252,2022-02-14,6
2253,2022-02-14,0
2270,2022-02-14,4
2276,2022-02-14,0
2277,2022-02-14,0
2279,2022-02-14,0
2292,2022-02-14,0
2293,2022-02-14,4
2309,2022-02-14,18
2317,2022-02-14,0
2323,2022-02-14,19
2331,2022-02-14,1
2333,2022-02-14,177
2334,2022-02-14,0
2343,2022-02-14,120
2357,2022-02-14,0
2367,2022-02-14,0
2387,2022-02-14,0
2389,2022-02-14,0
2401,2022-02-14,3
2402,2022-02-14,0
2403,2022-02-14,0
2409,2022-02-14,2
2410,2022-02-14,2
2412,2022-02-14,0
2419,2022-02-14,15
2420,2022-02-14,1
2425,2022-02-14,4
2441,2022-02-14,2
2447,2022-02-14,1
2448,2022-02-14,0
2450,2022-02-14,1
2492,2022-02-14,0
2500,2022-02-14,8
2514,2022-02-14,15
2529,2022-02-14,4
2536,2022-02-14,14
2537,2022-02-14,0
2551,2022-02-14,0
2552,2022-02-14,151
2554,2022-02-14,4
2555,2022-02-14,20
2562,2022-02-14,0
2571,2022-02-14,0
2576,2022-02-14,3
2577,2022-02-14,0
2583,2022-02-14,0
2587,2022-02-14,131
2589,2022-02-14,0
2592,2022-02-14,1
2593,2022-02-14,0
2596,2022-02-14,25
2607,2022-02-14,6
2609,2022-02-14,2
2610,2022-02-14,0
2614,2022-02-14,0
2615,2022-02-14,22
2616,2022-02-14,0
2619,2022-02-14,4
2623,2022-02-14,0
2628,2022-02-14,0
2639,2022-02-14,0
2641,2022-02-14,2
2644,2022-02-14,0
2645,2022-02-14,6
2648,2022-02-14,0
2656,2022-02-14,0
2659,2022-02-14,0
2667,2022-02-14,0
2670,2022-02-14,0
2679,2022-02-14,1
2680,2022-02-14,17
2684,2022-02-14,0
2699,2022-02-14,2
2715,2022-02-14,10
2718,2022-02-14,0
2722,2022-02-14,10
2727,2022-02-14,0
2733,2022-02-14,0
2734,2022-02-14,0
2735,2022-02-14,0
2739,2022-02-14,0
2740,2022-02-14,0
2748,2022-02-14,0
2751,2022-02-14,0
2753,2022-02-14,0
2756,2022-02-14,0
2757,2022-02-14,0
2763,2022-02-14,6
2782,2022-02-14,4
2784,2022-02-14,0
2785,2022-02-14,0
2788,2022-02-14,13
2795,2022-02-14,2
2796,2022-02-14,2
2800,2022-02-14,0
2814,2022-02-14,0
2819,2022-02-14,0
2821,2022-02-14,0
2829,2022-02-14,0
2830,2022-02-14,0
2832,2022-02-14,2
2833,2022-02-14,1
2834,2022-02-14,0
2835,2022-02-14,0
2836,2022-02-14,8
2837,2022-02-14,12
2842,2022-02-14,3
2849,2022-02-14,2
2903,2022-02-14,3
2906,2022-02-14,6
2907,2022-02-14,1
2911,2022-02-14,1
2912,2022-02-14,4
2914,2022-02-14,4
2915,2022-02-14,10
2916,2022-02-14,0
2917,2022-02-14,1
2918,2022-02-14,0
2923,2022-02-14,0
2931,2022-02-14,0
2970,2022-02-14,4
2975,2022-02-14,0
2978,2022-02-14,8
2995,2022-02-14,0
2999,2022-02-14,0
3001,2022-02-14,0
3005,2022-02-14,0
3013,2022-02-14,18
3034,2022-02-14,6
3035,2022-02-14,4
3037,2022-02-14,2
3042,2022-02-14,4
3044,2022-02-14,33
3046,2022-02-14,33
3047,2022-02-14,2
3054,2022-02-14,0
3055,2022-02-14,0
3056,2022-02-14,0
3057,2022-02-14,0
3058,2022-02-14,0
3059,2022-02-14,0
3060,2022-02-14,0
3062,2022-02-14,0
3064,2022-02-14,0
3065,2022-02-14,0
3068,2022-02-14,0
3069,2022-02-14,0
3070,2022-02-14,0
3071,2022-02-14,0
3075,2022-02-14,0
3076,2022-02-14,0
3080,2022-02-14,2
3083,2022-02-14,6
3094,2022-02-14,23
3098,2022-02-14,5
3105,2022-02-14,0
3111,2022-02-14,1
3112,2022-02-14,0
3114,2022-02-14,5
3116,2022-02-14,0
3117,2022-02-14,0
3119,2022-02-14,235
3122,2022-02-14,0
3124,2022-02-14,0
3141,2022-02-14,4
3142,2022-02-14,0
3147,2022-02-14,6
3149,2022-02-14,0
3152,2022-02-14,0
3153,2022-02-14,17
3155,2022-02-14,308
3156,2022-02-14,0
3157,2022-02-14,56
3159,2022-02-14,0
3160,2022-02-14,14
3162,2022-02-14,1
3166,2022-02-14,0
3167,2022-02-14,0
3168,2022-02-14,2
3169,2022-02-14,2
3170,2022-02-14,25
3172,2022-02-14,0
3173,2022-02-14,0
3174,2022-02-14,10
3175,2022-02-14,0
3189,2022-02-14,1
3194,2022-02-14,0
3197,2022-02-14,0
3200,2022-02-14,3
3216,2022-02-14,24
3217,2022-02-14,0
3232,2022-02-14,0
3239,2022-02-14,18
3240,2022-02-14,0
3255,2022-02-14,1
3256,2022-02-14,0
3258,2022-02-14,0
3260,2022-02-14,10
3261,2022-02-14,1
3262,2022-02-14,0
3264,2022-02-14,0
3265,2022-02-14,25
3268,2022-02-14,10
3270,2022-02-14,2
3271,2022-02-14,0
3280,2022-02-14,0
3283,2022-02-14,0
3284,2022-02-14,0
3304,2022-02-14,0
3307,2022-02-14,11
3312,2022-02-14,0
3317,2022-02-14,4
3344,2022-02-14,0
3351,2022-02-14,15
3357,2022-02-14,2
3401,2022-02-14,0
3405,2022-02-14,0
3410,2022-02-14,2
3414,2022-02-14,8
3417,2022-02-14,0
3421,2022-02-14,0
3440,2022-02-14,17
3443,2022-02-14,0
3446,2022-02-14,0
3480,2022-02-14,0
3481,2022-02-14,7
3482,2022-02-14,0
3483,2022-02-14,0
3486,2022-02-14,0
3491,2022-02-14,0
3492,2022-02-14,0
3496,2022-02-14,0
3502,2022-02-14,1
3506,2022-02-14,0
3511,2022-02-14,0
3516,2022-02-14,0
3518,2022-02-14,0
3520,2022-02-14,4
3521,2022-02-14,17
3527,2022-02-14,0
3543,2022-02-14,14
3547,2022-02-14,0
3548,2022-02-14,0
3560,2022-02-14,0
3570,2022-02-14,0
3571,2022-02-14,1
3574,2022-02-14,0
3575,2022-02-14,0
3576,2022-02-14,0
3579,2022-02-14,0
3580,2022-02-14,0
3582,2022-02-14,15
3584,2022-02-14,0
3585,2022-02-14,104
3595,2022-02-14,0
3597,2022-02-14,0
3598,2022-02-14,0
3605,2022-02-14,0
3607,2022-02-14,0
3612,2022-02-14,0
3615,2022-02-14,6
3617,2022-02-14,3
3624,2022-02-14,0
3626,2022-02-14,0
3639,2022-02-14,1
3659,2022-02-14,0
3660,2022-02-14,0
3668,2022-02-14,76
3671,2022-02-14,0
3672,2022-02-14,1
3674,2022-02-14,0
3676,2022-02-14,0
3686,2022-02-14,3
3689,2022-02-14,0
3690,2022-02-14,0
3691,2022-02-14,0
3701,2022-02-14,69
3702,2022-02-14,1
3703,2022-02-14,0
3708,2022-02-14,3
3714,2022-02-14,3
3715,2022-02-14,0
3717,2022-02-14,0
3718,2022-02-14,1
3719,2022-02-14,0
3720,2022-02-14,3
3726,2022-02-14,0
3737,2022-02-14,0
3738,2022-02-14,0
3740,2022-02-14,11
3748,2022-02-14,0
3760,2022-02-14,0
3762,2022-02-14,0
3763,2022-02-14,2
3764,2022-02-14,0
3765,2022-02-14,1
3767,2022-02-14,4
3776,2022-02-14,0
3785,2022-02-14,10
3793,2022-02-14,0
3794,2022-02-14,4
3796,2022-02-14,0
3797,2022-02-14,6
3798,2022-02-14,3
3799,2022-02-14,0
3800,2022-02-14,0
3801,2022-02-14,0
3802,2022-02-14,0
3803,2022-02-14,0
3804,2022-02-14,4
3808,2022-02-14,4
3810,2022-02-14,1
3814,2022-02-14,13
3819,2022-02-14,1
3820,2022-02-14,8
3824,2022-02-14,5
3825,2022-02-14,42
3826,2022-02-14,1
3829,2022-02-14,1
3831,2022-02-14,9
3834,2022-02-14,0
3835,2022-02-14,2
3836,2022-02-14,0
3837,2022-02-14,0
3838,2022-02-14,28
3840,2022-02-14,0
3844,2022-02-14,1
3849,2022-02-14,0
3853,2022-02-14,0
3857,2022-02-14,0
3863,2022-02-14,0
3864,2022-02-14,0
3866,2022-02-14,55
3875,2022-02-14,0
3876,2022-02-14,0
3880,2022-02-14,3
3883,2022-02-14,0
3884,2022-02-14,0
3885,2022-02-14,21
3888,2022-02-14,0
3890,2022-02-14,0
3891,2022-02-14,0
3895,2022-02-14,9
3901,2022-02-14,0
3902,2022-02-14,0
3903,2022-02-14,0
3904,2022-02-14,5
3906,2022-02-14,0
3907,2022-02-14,0
3918,2022-02-14,0
3922,2022-02-14,11
3924,2022-02-14,27
3925,2022-02-14,12
3926,2022-02-14,0
3927,2022-02-14,58
3929,2022-02-14,78
3930,2022-02-14,69
3931,2022-02-14,0
3932,2022-02-14,0
3933,2022-02-14,0
3946,2022-02-14,1
3953,2022-02-14,3
3954,2022-02-14,0
3956,2022-02-14,39
3958,2022-02-14,0
3960,2022-02-14,3
3961,2022-02-14,0
3962,2022-02-14,0
3964,2022-02-14,0
3966,2022-02-14,0
3967,2022-02-14,7
3968,2022-02-14,41
3969,2022-02-14,5
3970,2022-02-14,9
3971,2022-02-14,0
3972,2022-02-14,3
3973,2022-02-14,4
3979,2022-02-14,5
3987,2022-02-14,2
3988,2022-02-14,15
3989,2022-02-14,3
3995,2022-02-14,2
4017,2022-02-14,9
4029,2022-02-14,0
4035,2022-02-14,0
4048,2022-02-14,10
4053,2022-02-14,1
4057,2022-02-14,0
4058,2022-02-14,3
4059,2022-02-14,0
4074,2022-02-14,0
4087,2022-02-14,4
4091,2022-02-14,0
4096,2022-02-14,0
4097,2022-02-14,10
4101,2022-02-14,0
4110,2022-02-14,0
4111,2022-02-14,0
4117,2022-02-14,0
4118,2022-02-14,5
4119,2022-02-14,4
4124,2022-02-14,0
4131,2022-02-14,0
4136,2022-02-14,0
4139,2022-02-14,8
4149,2022-02-14,0
4151,2022-02-14,0
4152,2022-02-14,6
4154,2022-02-14,0
4155,2022-02-14,0
4156,2022-02-14,0
4157,2022-02-14,0
4161,2022-02-14,3
4162,2022-02-14,1
4163,2022-02-14,0
4164,2022-02-14,3
4165,2022-02-14,2
4168,2022-02-14,7
4169,2022-02-14,0
4173,2022-02-14,0
4180,2022-02-14,0
4186,2022-02-14,0
4188,2022-02-14,2
4189,2022-02-14,0
4198,2022-02-14,6
4199,2022-02-14,26
4201,2022-02-14,8
4202,2022-02-14,0
4207,2022-02-14,6
4208,2022-02-14,0
4211,2022-02-14,4
4212,2022-02-14,4
4215,2022-02-14,5
4218,2022-02-14,3
4219,2022-02-14,0
4221,2022-02-14,0
4222,2022-02-14,0
4224,2022-02-14,28
4231,2022-02-14,0
4233,2022-02-14,8
4235,2022-02-14,0
4236,2022-02-14,1
4238,2022-02-14,5
4244,2022-02-14,0
4247,2022-02-14,8
4248,2022-02-14,4
4249,2022-02-14,0
4250,2022-02-14,0
4251,2022-02-14,4
